,id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,city,zipcode,market,smart_location,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,len_name,len_host_about,len_summary,len_description,len_neighborhood_overview,len_transit,count_amenities,count_host_verifications,amenities_wireless internet,amenities_heating,amenities_kitchen,amenities_essentials,amenities_smoke detector,amenities_air conditioning,amenities_tv,amenities_internet,amenities_dryer,amenities_washer,amenities_carbon monoxide detector,amenities_shampoo,amenities_hangers,amenities_family/kid friendly,amenities_laptop friendly workspace,amenities_iron,amenities_hair dryer,amenities_cable tv,amenities_fire extinguisher,amenities_24-hour check-in,amenities_first aid kit,amenities_elevator in building,amenities_buzzer/wireless intercom,amenities_free parking on premises,amenities_pets allowed,amenities_gym,amenities_lock on bedroom door,amenities_safety card,amenities_pets live on this property,amenities_indoor fireplace,amenities_breakfast,amenities_doorman,amenities_dog(s),amenities_cat(s),amenities_hot tub,amenities_pool,amenities_wheelchair accessible,amenities_suitable for events,amenities_smoking allowed,amenities_other pet(s),amenities_free parking on street,amenities_paid parking off premises,amenities_washer / dryer,host_verifications_phone,host_verifications_email,host_verifications_reviews,host_verifications_jumio,host_verifications_kba,host_verifications_facebook,host_verifications_manual_offline,host_verifications_google,host_verifications_linkedin,host_verifications_amex,host_verifications_manual_online,host_verifications_weibo,host_verifications_sent_id
1729,11837857,1239,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,0,Charlestown,1,1,1,Charlestown,Boston,02129,Other (International),"Boston, MA",1,Condominium,Entire home/apt,4,2.0,2.0,2.0,Real Bed,350.0,100.0,1,0.0,1,More than a week,4 weeks ago,3,3,14,19,0,,,,,,,,0,strict,0,0,1,,45,0.0,251.0,1000,597.0,393.0,14,5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
1730,9822600,1721,"Boston, Massachusetts, United States",,,,0,Charlestown,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,275.0,100.0,1,0.0,3,More than a week,9 months ago,0,0,0,0,0,,,,,,,,1,flexible,0,0,1,,29,0.0,249.0,249,0.0,0.0,18,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1731,11395461,40,"Boston, Massachusetts, United States",,,,0,Charlestown,1,1,0,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,300.0,,1,0.0,1,More than a week,7 months ago,0,0,0,0,0,,,,,,,,0,flexible,0,0,1,,31,0.0,241.0,539,0.0,0.0,22,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1732,14013663,1309,"Boston, Massachusetts, United States",within a few hours,100.0,85.0,0,Charlestown,4,1,1,Charlestown,Charlestown,02129,Boston,"Charlestown, MA",1,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,195.0,25.0,1,0.0,2,More than a week,today,7,27,57,57,0,,,,,,,,0,moderate,0,0,4,,15,2329.0,476.0,1000,139.0,102.0,22,5,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
1733,5726250,528,"Boston, Massachusetts, United States",within a few hours,100.0,80.0,1,Charlestown,1,1,0,Charlestown,Charlestown,02129,Boston,"Charlestown, MA",1,House,Entire home/apt,6,4.0,4.0,5.0,Real Bed,325.0,50.0,5,0.0,2,Week or less,4 weeks ago,0,6,21,296,18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,1.26,32,76.0,248.0,1000,359.0,241.0,13,3,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1734,5628808,394,"Boston, Massachusetts, United States",,,,0,Charlestown,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,5,2.5,2.0,2.0,Real Bed,280.0,50.0,1,0.0,1,More than a week,11 months ago,0,0,0,0,0,,,,,,,,0,moderate,0,0,1,,32,0.0,157.0,157,0.0,0.0,17,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1735,5481243,423,"Boston, Massachusetts, United States",,,,0,Charlestown,1,1,1,Charlestown,Charlestown,02129,Boston,"Charlestown, MA",0,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,150.0,,1,0.0,1,More than a week,2 months ago,0,0,27,302,15,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0,moderate,0,0,1,1.27,33,371.0,227.0,1000,657.0,425.0,20,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1736,13083342,147,"Massachusetts, United States",within an hour,100.0,100.0,0,Charlestown,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,250.0,150.0,1,0.0,1,More than a week,a week ago,0,10,14,14,0,,,,,,,,0,flexible,0,0,1,,33,203.0,391.0,863,175.0,156.0,18,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
1737,13655073,444,"Boston, Massachusetts, United States",within an hour,100.0,91.0,0,Medford,37,1,0,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,25.0,2,25.0,3,More than a week,today,4,4,4,146,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,20,0.6,39,810.0,293.0,1000,0.0,347.0,18,3,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1738,2810123,734,"Boston, Massachusetts, United States",,,,0,,1,1,0,Charlestown,Charlestown,02129,Boston,"Charlestown, MA",1,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,180.0,50.0,4,25.0,3,More than a week,8 months ago,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.36,35,88.0,250.0,1000,508.0,95.0,21,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1739,14858782,266,US,within a few hours,96.0,99.0,0,Somerville,14,1,0,Charlestown,Boston,02129,Boston,"Boston, MA",1,House,Private room,1,1.0,1.0,1.0,Real Bed,50.0,,1,0.0,1,More than a week,5 days ago,5,35,65,340,0,,,,,,,,1,flexible,0,0,3,,34,0.0,199.0,199,0.0,0.0,12,3,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1740,13032590,710,"Medford, Massachusetts, United States",within an hour,100.0,89.0,1,Cambridge,10,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,195.0,35.0,1,0.0,1,More than a week,yesterday,6,19,47,322,18,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,flexible,0,0,4,7.4,34,330.0,343.0,1000,414.0,1000.0,14,4,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1741,2660908,701,"Boston, Massachusetts, United States",within an hour,100.0,99.0,0,Cambridge,20,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,99.0,99.0,1,0.0,1,More than a week,today,1,1,1,1,15,95.0,9.0,9.0,10.0,10.0,9.0,9.0,0,strict,0,0,8,0.55,33,823.0,195.0,1000,156.0,223.0,12,5,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
1742,9132081,157,US,,,,0,Charlestown,1,1,0,Charlestown,Boston,02129,Boston,"Boston, MA",1,Condominium,Entire home/apt,6,1.0,2.0,2.0,Real Bed,158.0,75.0,1,0.0,2,More than a week,10 months ago,0,0,0,0,0,,,,,,,,0,flexible,0,0,1,,28,0.0,250.0,250,0.0,0.0,11,2,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1743,14292385,1064,US,within a day,83.0,40.0,0,,1,1,0,Charlestown,Boston,02129,Boston,"Boston, MA",0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,92.0,,1,0.0,1,More than a week,5 weeks ago,15,45,75,350,0,,,,,,,,0,flexible,0,0,1,,16,6.0,480.0,480,0.0,0.0,10,2,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1744,2167993,2093,"Boston, Massachusetts, United States",within a few hours,100.0,81.0,1,Charlestown,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,149.0,100.0,1,0.0,1,More than a week,today,11,27,54,329,56,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict,0,0,1,1.76,33,257.0,238.0,1000,510.0,537.0,27,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1745,14013583,1452,"Boston, Massachusetts, United States",within a few hours,100.0,85.0,0,Charlestown,4,1,1,Charlestown,Charlestown,02129,Boston,"Charlestown, MA",1,House,Private room,1,1.0,1.0,1.0,Real Bed,135.0,25.0,1,0.0,3,More than a week,today,7,27,57,57,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,4,2.0,16,2329.0,263.0,263,0.0,0.0,15,5,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
1746,13063952,692,"Medford, Massachusetts, United States",within an hour,100.0,89.0,1,Cambridge,10,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,55.0,35.0,1,25.0,1,More than a week,5 weeks ago,0,0,0,192,3,93.0,10.0,10.0,9.0,10.0,9.0,10.0,0,flexible,0,0,4,1.41,34,330.0,247.0,1000,414.0,1000.0,12,4,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1747,6886946,411,"Boston, Massachusetts, United States",within a day,100.0,63.0,1,Charlestown,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Condominium,Entire home/apt,4,1.0,2.0,2.0,Real Bed,225.0,50.0,1,0.0,2,More than a week,5 days ago,4,4,11,11,24,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict,0,0,1,1.66,31,148.0,242.0,1000,272.0,301.0,19,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1748,6378076,849,"Boston, Massachusetts, United States",within a few hours,100.0,95.0,0,Charlestown,2,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,180.0,85.0,1,0.0,1,More than a week,a week ago,0,0,0,246,23,90.0,9.0,9.0,10.0,10.0,9.0,9.0,0,strict,0,0,1,1.53,34,0.0,193.0,1000,303.0,1000.0,16,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1749,14537320,-80,"Boston, Massachusetts, United States",,,,0,,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",0,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,210.0,80.0,1,0.0,2,More than a week,2 weeks ago,0,4,34,309,0,,,,,,,,0,strict,0,0,1,,44,0.0,495.0,1000,464.0,247.0,15,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
1750,6690605,337,"Boston, Massachusetts, United States",within an hour,100.0,0.0,0,Charlestown,1,1,1,Charlestown,Charlestown,02129,Boston,"Charlestown, MA",1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,200.0,,1,0.0,4,More than a week,today,0,22,43,98,6,90.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,0,0,1,0.47,26,0.0,242.0,1000,250.0,148.0,23,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1751,5592866,560,"Boston, Massachusetts, United States",within an hour,100.0,100.0,0,Charlestown,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,25.0,1,0.0,3,More than a week,2 days ago,0,0,0,6,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0,0,1,0.43,32,123.0,249.0,1000,457.0,93.0,12,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1752,8442940,1490,"Boston, Massachusetts, United States",within an hour,100.0,63.0,0,Charlestown,1,1,1,Charlestown,Charlestown,02129,Boston,"Charlestown, MA",1,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,149.0,25.0,3,0.0,2,More than a week,6 days ago,1,1,7,7,60,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,5.2,32,455.0,243.0,1000,506.0,317.0,13,5,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
1753,708802,1436,"Boston, Massachusetts, United States",within an hour,100.0,85.0,1,Charlestown,2,1,0,Charlestown,Charlestown,02129,Boston,"Charlestown, MA",1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,,1,0.0,2,Week or less,3 weeks ago,5,10,32,304,221,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,4.65,30,787.0,0.0,1000,0.0,0.0,15,3,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1754,1658983,1063,"Boston, Massachusetts, United States",within a day,100.0,100.0,1,Charlestown,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,155.0,,2,50.0,2,More than a week,today,0,8,18,235,46,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,1.28,35,210.0,247.0,1000,0.0,235.0,19,5,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
1755,6000531,1720,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,0,Charlestown,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,249.0,,4,0.0,2,More than a week,today,8,8,8,8,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,0.27,29,310.0,297.0,1000,265.0,187.0,11,4,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1756,13586128,1694,"Boston, Massachusetts, United States",within a day,98.0,68.0,0,Roxbury,24,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,315.0,125.0,1,0.0,2,More than a week,3 weeks ago,11,32,57,332,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,24,0.56,40,81.0,85.0,1000,264.0,162.0,14,4,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1757,9900315,1899,"Boston, Massachusetts, United States",within a few hours,100.0,48.0,0,Charlestown,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,150.0,20.0,2,20.0,2,More than a week,today,0,1,5,17,11,91.0,9.0,9.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1.89,30,175.0,473.0,1000,0.0,117.0,20,5,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1758,11521541,844,"Boston, Massachusetts, United States",within a few hours,83.0,100.0,0,,2,1,0,Charlestown,Boston,02129,Boston,"Boston, MA",0,House,Entire home/apt,8,3.0,3.0,4.0,Real Bed,680.0,200.0,1,0.0,3,More than a week,today,20,48,78,349,4,90.0,9.0,9.0,10.0,10.0,10.0,9.0,0,strict,0,0,1,1.26,34,0.0,322.0,1000,0.0,111.0,16,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1759,13045194,757,"Peabody, Massachusetts, United States",within an hour,100.0,100.0,0,,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",0,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,349.0,80.0,1,0.0,5,More than a week,a week ago,0,0,4,279,21,92.0,10.0,9.0,9.0,9.0,10.0,10.0,0,moderate,0,0,1,6.63,35,0.0,271.0,505,29.0,51.0,24,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1760,8189821,813,"Boston, Massachusetts, United States",within a few hours,100.0,0.0,0,Charlestown,1,1,0,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,200.0,,1,0.0,1,More than a week,2 months ago,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,0.17,32,0.0,174.0,530,0.0,203.0,15,3,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1761,1445064,1195,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,1,Charlestown,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,49.0,120.0,1,0.0,32,More than a week,2 weeks ago,0,0,0,250,73,95.0,10.0,10.0,9.0,10.0,9.0,9.0,0,moderate,1,1,1,1.99,29,1095.0,194.0,1000,254.0,620.0,23,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1762,13585624,1847,"Boston, Massachusetts, United States",within a few hours,98.0,66.0,0,Back Bay,22,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,250.0,125.0,1,0.0,3,More than a week,1 week ago,11,34,64,339,3,87.0,9.0,9.0,9.0,9.0,10.0,9.0,0,strict,0,0,19,1.7,30,249.0,264.0,1000,264.0,162.0,14,4,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1763,14191723,369,"Boston, Massachusetts, United States",a few days or more,0.0,100.0,0,Charlestown,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,195.0,25.0,1,0.0,1,Week or less,6 weeks ago,0,12,42,42,0,,,,,,,,0,flexible,0,0,1,,50,267.0,250.0,250,0.0,0.0,13,4,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1764,6627802,362,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,0,Back Bay,3,1,0,Charlestown,Charlestown,02129,Boston,"Charlestown, MA",1,Apartment,Entire home/apt,3,2.0,2.0,2.0,Real Bed,1000.0,100.0,1,0.0,200,More than a week,3 months ago,30,60,90,365,0,,,,,,,,0,strict,0,0,2,,30,728.0,290.0,1000,0.0,0.0,17,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1765,5076880,653,"Boston, Massachusetts, United States",within a few hours,100.0,47.0,1,Charlestown,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,225.0,100.0,1,0.0,1,More than a week,2 weeks ago,16,34,64,339,20,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1.09,44,458.0,468.0,1000,467.0,249.0,17,4,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1766,12356962,265,"Massachusetts, United States",within an hour,100.0,40.0,0,Charlestown,1,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,275.0,,1,0.0,1,More than a week,5 weeks ago,5,35,65,340,15,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,flexible,0,0,1,3.13,27,0.0,300.0,582,77.0,54.0,23,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1767,12372052,693,"Medford, Massachusetts, United States",within an hour,100.0,89.0,1,Cambridge,10,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,150.0,35.0,4,0.0,1,More than a week,a week ago,0,0,27,231,4,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0,flexible,0,0,4,1.79,34,330.0,339.0,1000,415.0,1000.0,17,4,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1768,13830152,713,"Medford, Massachusetts, United States",within an hour,100.0,89.0,1,Cambridge,10,1,1,Charlestown,Boston,02129,Boston,"Boston, MA",1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,80.0,25.0,1,25.0,1,More than a week,a week ago,19,44,50,242,5,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,flexible,0,0,4,5.0,50,330.0,363.0,363,0.0,0.0,11,4,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1769,5719606,1426,"Boston, Massachusetts, United States",within a few hours,100.0,85.0,0,Charlestown,4,1,1,Charlestown,Charlestown,02129,Boston,"Charlestown, MA",1,Apartment,Entire home/apt,3,2.0,2.0,2.0,Real Bed,330.0,85.0,3,0.0,2,More than a week,2 weeks ago,5,30,60,330,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,4,0.7,48,2329.0,392.0,1000,89.0,289.0,23,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
